CustomerID,Country,TotalValue
14665.0,United Kingdom,1258.38
14666.0,United Kingdom,195.25
14667.0,United Kingdom,9165.04
14669.0,United Kingdom,1259.24
14670.0,United Kingdom,392.86
14672.0,United Kingdom,765.55
14673.0,United Kingdom,1736.4
14675.0,United Kingdom,596.36
14676.0,United Kingdom,2543.2400000000002
14679.0,United Kingdom,-2.55
14680.0,United Kingdom,26932.34
14681.0,United Kingdom,498.95
14682.0,United Kingdom,52.0
14684.0,United Kingdom,1201.51
14687.0,United Kingdom,628.38
14688.0,United Kingdom,5055.61
14689.0,United Kingdom,112.8
14690.0,United Kingdom,341.96
14691.0,United Kingdom,2114.33
14692.0,United Kingdom,582.05
14693.0,United Kingdom,172.9
14696.0,United Kingdom,2070.97
14697.0,United Kingdom,188.60999999999999
14698.0,United Kingdom,1217.27
14699.0,United Kingdom,109.13000000000001
14700.0,United Kingdom,2195.1
14701.0,United Kingdom,2462.94
14702.0,United Kingdom,3210.29
14703.0,United Kingdom,318.17
14704.0,United Kingdom,1493.96
14705.0,United Kingdom,179.0
14708.0,United Kingdom,1096.67
14709.0,United Kingdom,4911.14
14710.0,United Kingdom,599.48
14711.0,United Kingdom,2809.02
14712.0,United Kingdom,917.07
14713.0,United Kingdom,2660.1
14714.0,United Kingdom,160.19
14715.0,United Kingdom,867.38
14716.0,United Kingdom,307.51
14719.0,United Kingdom,1571.89
14720.0,United Kingdom,663.81
14722.0,United Kingdom,180.42000000000002
14723.0,United Kingdom,1122.3600000000001
14725.0,United Kingdom,655.58
14727.0,United Kingdom,268.58
14729.0,United Kingdom,313.49
14730.0,United Kingdom,1812.83
14731.0,United Kingdom,380.02
14732.0,United Kingdom,2686.34
14733.0,United Kingdom,9451.54
14735.0,United Kingdom,5807.6900000000005
14737.0,United Kingdom,1164.55
14738.0,United Kingdom,1289.94
14739.0,United Kingdom,3899.1
14740.0,United Kingdom,1423.21
14741.0,United Kingdom,1400.34
14744.0,United Kingdom,1088.53
14745.0,United Kingdom,1167.16
14747.0,United Kingdom,294.3
14748.0,United Kingdom,1311.79
14752.0,United Kingdom,389.64
14753.0,United Kingdom,563.15
14754.0,United Kingdom,638.05
14755.0,United Kingdom,4965.38
14756.0,United Kingdom,738.96
14757.0,United Kingdom,420.5
14758.0,United Kingdom,1484.06
14759.0,United Kingdom,1625.97
14760.0,United Kingdom,53.8
14761.0,United Kingdom,255.9
14762.0,United Kingdom,300.52
14764.0,United Kingdom,250.55
14765.0,United Kingdom,254.11
14766.0,United Kingdom,2423.07
14768.0,United Kingdom,139.5
14769.0,United Kingdom,10383.83
14770.0,United Kingdom,876.42
14772.0,United Kingdom,139.26
14775.0,United Kingdom,1011.9
14776.0,United Kingdom,2195.58
14777.0,United Kingdom,-17.45
14778.0,United Kingdom,730.86
14779.0,United Kingdom,386.15
14780.0,United Kingdom,447.68
14782.0,United Kingdom,200.10000000000002
14784.0,United Kingdom,289.99
14785.0,United Kingdom,77.4
14788.0,United Kingdom,679.4399999999999
14789.0,United Kingdom,197.64
14790.0,United Kingdom,745.06
14792.0,United Kingdom,0.0
14793.0,United Kingdom,214.14
14794.0,United Kingdom,1272.11
14795.0,United Kingdom,131.45000000000002
14796.0,United Kingdom,7792.51
14798.0,United Kingdom,173.74
14799.0,United Kingdom,157.7
14800.0,United Kingdom,4228.39
14801.0,United Kingdom,189.34
14803.0,United Kingdom,845.55
14804.0,United Kingdom,353.27
14805.0,United Kingdom,546.4
14806.0,United Kingdom,193.39000000000001
14808.0,United Kingdom,2152.8
14810.0,United Kingdom,2085.33
14813.0,United Kingdom,152.88
14815.0,United Kingdom,778.5
14816.0,United Kingdom,271.85
14817.0,United Kingdom,1110.34
14818.0,United Kingdom,657.8
14819.0,United Kingdom,272.07
14820.0,United Kingdom,507.29
14821.0,United Kingdom,48.800000000000004
14823.0,United Kingdom,321.43
14824.0,United Kingdom,1127.71
14825.0,United Kingdom,2221.01
14828.0,United Kingdom,2139.76
14829.0,United Kingdom,644.65
14830.0,United Kingdom,188.88
14834.0,United Kingdom,1698.35
14836.0,United Kingdom,102.44999999999999
14837.0,United Kingdom,1641.2
14840.0,United Kingdom,62.85
14841.0,United Kingdom,3295.76
14842.0,United Kingdom,2456.8
14844.0,United Kingdom,3189.81
14847.0,United Kingdom,309.4
14849.0,United Kingdom,7904.28
14850.0,United Kingdom,278.15
14851.0,United Kingdom,511.35
14852.0,United Kingdom,2836.69
14853.0,United Kingdom,463.05
14854.0,United Kingdom,2730.09
14855.0,United Kingdom,645.65
14856.0,United Kingdom,1290.53
14857.0,United Kingdom,1165.65
14859.0,United Kingdom,1352.04
14860.0,United Kingdom,168.62
14861.0,United Kingdom,125.79
14862.0,United Kingdom,841.1999999999999
14863.0,United Kingdom,266.76
14865.0,United Kingdom,52.2
14866.0,United Kingdom,14197.45
14867.0,United Kingdom,701.33
14868.0,United Kingdom,2939.64
14869.0,United Kingdom,717.7
14870.0,United Kingdom,327.25
14871.0,United Kingdom,501.28000000000003
14873.0,United Kingdom,519.68
14875.0,United Kingdom,1448.72
14878.0,United Kingdom,1476.09
14880.0,United Kingdom,690.59
14881.0,United Kingdom,255.4
14882.0,United Kingdom,589.7
14883.0,United Kingdom,756.64
14885.0,United Kingdom,765.3199999999999
14886.0,United Kingdom,364.8
14887.0,United Kingdom,1862.0
14888.0,United Kingdom,369.2
14889.0,United Kingdom,135.9
14890.0,United Kingdom,125.65
14891.0,United Kingdom,554.38
14893.0,United Kingdom,1237.8500000000001
14894.0,United Kingdom,655.75
14895.0,United Kingdom,11020.26
14896.0,United Kingdom,468.77000000000004
14897.0,United Kingdom,1366.38
14898.0,United Kingdom,1194.11
14901.0,United Kingdom,1414.99
14902.0,United Kingdom,314.11
14903.0,United Kingdom,2729.18
14904.0,United Kingdom,1025.44
14905.0,United Kingdom,599.9
14907.0,United Kingdom,3478.85
14908.0,United Kingdom,277.8
14910.0,United Kingdom,389.86
14911.0,EIRE,132458.73
14912.0,Italy,841.52
14913.0,United Kingdom,1227.43
14915.0,United Kingdom,258.83
14916.0,United Kingdom,1256.44
14918.0,United Kingdom,1610.15
14920.0,United Kingdom,977.77
14921.0,United Kingdom,1316.07
14923.0,United Kingdom,749.1
14924.0,United Kingdom,310.05
14929.0,United Kingdom,223.88
14930.0,Channel Islands,2362.96
14931.0,Channel Islands,964.6800000000001
14932.0,Channel Islands,363.53
14934.0,Channel Islands,1888.84
14935.0,Channel Islands,1784.71
14936.0,Channel Islands,8117.42
14937.0,Channel Islands,1617.63
14944.0,United Kingdom,5842.95
14946.0,United Kingdom,100.9
14947.0,United Kingdom,290.82
14948.0,United Kingdom,1066.57
14950.0,United Kingdom,361.25
14951.0,United Kingdom,311.69
14952.0,United Kingdom,7912.79
14953.0,United Kingdom,285.67
14954.0,United Kingdom,294.85
14957.0,United Kingdom,58.49
14958.0,United Kingdom,483.72999999999996
14959.0,United Kingdom,684.97
14960.0,United Kingdom,221.27
14961.0,United Kingdom,7006.58
14962.0,United Kingdom,126.7
14963.0,United Kingdom,1472.34
14964.0,United Kingdom,206.21
14965.0,United Kingdom,596.09
14966.0,United Kingdom,183.02
14967.0,United Kingdom,463.8
14968.0,United Kingdom,147.59
14970.0,United Kingdom,1592.06
14971.0,United Kingdom,1097.98
14972.0,United Kingdom,114.77
14973.0,United Kingdom,1314.45
14974.0,United Kingdom,89.94
14975.0,United Kingdom,279.94
14976.0,United Kingdom,765.86
14978.0,United Kingdom,1921.3700000000001
14981.0,United Kingdom,102.12
14984.0,United Kingdom,202.37
14985.0,United Kingdom,292.01
14987.0,United Kingdom,326.4
14988.0,United Kingdom,334.54
14995.0,United Kingdom,231.98000000000002
14997.0,United Kingdom,540.98
14998.0,United Kingdom,414.87
15000.0,United Kingdom,490.52
15002.0,United Kingdom,1641.76
15004.0,United Kingdom,1220.77
15005.0,United Kingdom,6160.54
15006.0,United Kingdom,480.38
15007.0,United Kingdom,156.91
15009.0,United Kingdom,1259.43
15010.0,United Kingdom,308.94
15012.0,United Kingdom,405.04
15014.0,United Kingdom,257.67
15016.0,United Kingdom,170.04
15017.0,United Kingdom,125.58
15018.0,United Kingdom,456.26
15019.0,United Kingdom,252.81
15021.0,United Kingdom,1829.23
15022.0,United Kingdom,852.39
15023.0,United Kingdom,6680.81
15024.0,United Kingdom,1636.43
15025.0,United Kingdom,361.96
15026.0,United Kingdom,469.0
15027.0,United Kingdom,1051.95
15028.0,United Kingdom,627.13
15030.0,United Kingdom,518.28
15031.0,United Kingdom,653.19
15032.0,United Kingdom,4464.1
15033.0,United Kingdom,2537.78
15034.0,United Kingdom,4243.21
15035.0,United Kingdom,252.73000000000002
15036.0,United Kingdom,429.56
15038.0,United Kingdom,645.84
15039.0,United Kingdom,19638.59
15041.0,United Kingdom,179.93
15042.0,United Kingdom,135.93
15043.0,United Kingdom,537.0
15044.0,United Kingdom,7563.88
15045.0,United Kingdom,633.66
15046.0,United Kingdom,4940.66
15047.0,United Kingdom,343.62
15048.0,United Kingdom,377.52
15049.0,United Kingdom,121.17000000000002
15050.0,United Kingdom,1682.77
15051.0,United Kingdom,1383.3600000000001
15052.0,United Kingdom,207.73000000000002
15053.0,United Kingdom,693.95
15054.0,United Kingdom,302.1
15057.0,United Kingdom,1489.5
15058.0,United Kingdom,2102.54
15059.0,United Kingdom,1325.82
15060.0,United Kingdom,294.25
15061.0,United Kingdom,54228.74
15062.0,United Kingdom,987.86
15063.0,United Kingdom,370.79999999999995
15065.0,United Kingdom,3135.98
15066.0,United Kingdom,760.59
15067.0,United Kingdom,1744.76
15068.0,United Kingdom,553.36
15069.0,United Kingdom,1109.53
15070.0,United Kingdom,106.2
15071.0,United Kingdom,982.07
15073.0,United Kingdom,612.43
15074.0,United Kingdom,735.67
15075.0,United Kingdom,773.03
15076.0,United Kingdom,880.85
15078.0,United Kingdom,9623.35
15079.0,United Kingdom,893.66
15081.0,United Kingdom,487.35
15083.0,United Kingdom,88.2
15087.0,United Kingdom,306.94
15088.0,United Kingdom,1140.27
15089.0,United Kingdom,2420.84
15090.0,United Kingdom,381.32
15091.0,United Kingdom,476.96
15092.0,United Kingdom,457.81
15093.0,United Kingdom,4410.14
15095.0,United Kingdom,1364.7
15096.0,United Kingdom,219.39000000000001
15097.0,United Kingdom,248.08
15098.0,United Kingdom,649.5
15099.0,United Kingdom,410.48
15100.0,United Kingdom,635.1
15101.0,United Kingdom,310.03
15103.0,United Kingdom,703.36
15104.0,United Kingdom,968.64
15105.0,United Kingdom,2298.93
15106.0,United Kingdom,1407.73
15107.0,United Kingdom,247.66
15108.0,European Community,1291.75
15109.0,United Kingdom,463.75
15110.0,United Kingdom,973.2
15111.0,United Kingdom,1567.48
15113.0,United Kingdom,3339.5099999999998
15114.0,United Kingdom,2760.56
15115.0,United Kingdom,340.11
15116.0,United Kingdom,1352.75
15117.0,United Kingdom,1550.13
15118.0,United Kingdom,244.8
15119.0,United Kingdom,266.4
15120.0,United Kingdom,343.82
15121.0,United Kingdom,457.72
15122.0,United Kingdom,1612.13
15123.0,United Kingdom,2199.31
15124.0,United Kingdom,184.19
15125.0,United Kingdom,11117.05
15127.0,United Kingdom,406.53
15128.0,United Kingdom,1419.54
15129.0,United Kingdom,3447.4
15130.0,United Kingdom,330.11
15132.0,United Kingdom,977.9300000000001
15133.0,United Kingdom,982.42
15134.0,United Kingdom,1387.99
15135.0,United Kingdom,127.15
15136.0,United Kingdom,1282.45
15139.0,United Kingdom,178.96
15140.0,United Kingdom,2350.0
15142.0,United Kingdom,498.74
15143.0,United Kingdom,259.45
15144.0,United Kingdom,6530.04
15145.0,United Kingdom,1194.73
15146.0,United Kingdom,1313.66
15147.0,United Kingdom,608.65
15148.0,United Kingdom,301.29
15149.0,United Kingdom,520.8000000000001
15150.0,United Kingdom,5280.83
15152.0,United Kingdom,4684.24
15153.0,United Kingdom,329.25
15154.0,United Kingdom,224.73
15156.0,United Kingdom,961.49
15157.0,United Kingdom,1869.5
15158.0,United Kingdom,401.40000000000003
15159.0,United Kingdom,18573.68
15160.0,United Kingdom,158.16
15163.0,United Kingdom,304.47
15164.0,United Kingdom,824.58
15165.0,United Kingdom,487.75
15167.0,United Kingdom,158.8
15168.0,United Kingdom,106.56
15171.0,United Kingdom,1034.5
15172.0,United Kingdom,1624.05
15174.0,United Kingdom,135.75
15175.0,United Kingdom,224.14
15178.0,United Kingdom,40.5
15179.0,United Kingdom,2186.2
15180.0,United Kingdom,87.5
15181.0,United Kingdom,680.28
15182.0,United Kingdom,622.85
15184.0,United Kingdom,402.2
15185.0,United Kingdom,310.62
15186.0,United Kingdom,411.41
15187.0,United Kingdom,4670.08
15189.0,United Kingdom,15802.14
15192.0,United Kingdom,1044.32
15193.0,United Kingdom,499.32
15194.0,United Kingdom,7521.17
15195.0,United Kingdom,3861.0
15197.0,United Kingdom,656.44
15198.0,United Kingdom,193.64
15199.0,United Kingdom,1268.7
15201.0,United Kingdom,927.84
15203.0,United Kingdom,1827.8
15204.0,United Kingdom,316.58
15205.0,United Kingdom,648.8299999999999
15206.0,United Kingdom,420.29999999999995
15208.0,United Kingdom,867.62
15210.0,United Kingdom,331.18
15211.0,United Kingdom,894.4100000000001
15212.0,United Kingdom,88.94999999999999
15213.0,United Kingdom,325.05
15214.0,United Kingdom,1661.44
15215.0,United Kingdom,615.99
15216.0,United Kingdom,96.6
15218.0,United Kingdom,5756.89
15219.0,United Kingdom,305.75
15220.0,United Kingdom,1758.92
15221.0,United Kingdom,114.1
15222.0,United Kingdom,585.0
15223.0,United Kingdom,454.90000000000003
15224.0,United Kingdom,310.48
15225.0,United Kingdom,409.40000000000003
15226.0,United Kingdom,154.41
15227.0,United Kingdom,1219.4
15228.0,United Kingdom,3376.96
15230.0,United Kingdom,429.6
15232.0,United Kingdom,612.06
15234.0,United Kingdom,197.0
15235.0,United Kingdom,2237.51
15236.0,United Kingdom,321.05
15237.0,United Kingdom,1412.32
15238.0,United Kingdom,1056.54
15239.0,United Kingdom,764.34
15240.0,United Kingdom,1685.57
15241.0,United Kingdom,1738.59
15243.0,United Kingdom,316.68
15244.0,United Kingdom,631.57
15245.0,United Kingdom,2515.84
15246.0,United Kingdom,514.15
15247.0,United Kingdom,356.0
15249.0,United Kingdom,6657.36
15251.0,United Kingdom,10327.11
15252.0,United Kingdom,740.78
15253.0,United Kingdom,915.3
15254.0,United Kingdom,300.36
15255.0,United Kingdom,890.85
15256.0,United Kingdom,98.45
15257.0,United Kingdom,232.14999999999998
15258.0,United Kingdom,623.16
15260.0,United Kingdom,1780.77
15261.0,United Kingdom,254.82
15262.0,United Kingdom,178.95000000000002
15263.0,United Kingdom,156.51
15264.0,United Kingdom,393.74
15265.0,United Kingdom,1506.1200000000001
15266.0,United Kingdom,119.3
15267.0,United Kingdom,1717.36
15269.0,United Kingdom,408.8
15270.0,United Kingdom,2298.2
15271.0,United Kingdom,2472.09
15272.0,United Kingdom,721.94
15274.0,United Kingdom,716.57
15275.0,United Kingdom,609.19
15276.0,United Kingdom,128.63
15277.0,United Kingdom,255.89999999999998
15279.0,United Kingdom,277.40999999999997
15280.0,United Kingdom,113.12
15281.0,United Kingdom,2239.9500000000003
15286.0,United Kingdom,240.55
15287.0,United Kingdom,485.24
15288.0,United Kingdom,2306.52
15289.0,United Kingdom,935.1
15290.0,United Kingdom,7803.7699999999995
15291.0,United Kingdom,4596.51
15292.0,United Kingdom,178.39
15296.0,United Kingdom,3610.31
15297.0,United Kingdom,635.04
15298.0,United Kingdom,3774.1
15299.0,United Kingdom,3787.09
15300.0,United Kingdom,496.44
15301.0,United Kingdom,5007.72
15303.0,United Kingdom,574.02
15304.0,United Kingdom,680.3
15306.0,United Kingdom,1174.35
15307.0,United Kingdom,205.3
15308.0,United Kingdom,302.27
15311.0,United Kingdom,59284.19
15312.0,United Kingdom,921.1
15313.0,United Kingdom,52.0
15314.0,United Kingdom,327.97
15315.0,United Kingdom,551.54
15316.0,United Kingdom,165.0
15318.0,United Kingdom,312.62
15319.0,United Kingdom,204.5
15320.0,United Kingdom,267.13
15321.0,United Kingdom,2663.48
15322.0,United Kingdom,602.97
15325.0,United Kingdom,161.74
15326.0,United Kingdom,311.71
15327.0,United Kingdom,208.75
15329.0,United Kingdom,1005.5
15330.0,United Kingdom,714.96
15332.0,Lithuania,1661.06
15333.0,United Kingdom,1028.56
15334.0,United Kingdom,350.82
15335.0,United Kingdom,170.22
15339.0,United Kingdom,557.57
15341.0,United Kingdom,2020.52
15342.0,United Kingdom,391.76
15343.0,United Kingdom,364.5
15344.0,United Kingdom,476.58
15345.0,United Kingdom,367.69
15346.0,United Kingdom,252.42000000000002
15347.0,United Kingdom,201.60000000000002
15348.0,United Kingdom,158.04
15349.0,United Kingdom,463.90999999999997
15350.0,United Kingdom,115.65
15351.0,United Kingdom,1836.69
15353.0,United Kingdom,770.12
15355.0,United Kingdom,277.05
15356.0,United Kingdom,2718.03
15358.0,United Kingdom,8235.65
15360.0,United Kingdom,427.93
15361.0,United Kingdom,418.92
15363.0,United Kingdom,318.05
15364.0,United Kingdom,913.19
15365.0,United Kingdom,1330.45
15366.0,United Kingdom,602.51
15367.0,United Kingdom,1867.69
15368.0,United Kingdom,446.94000000000005
15369.0,United Kingdom,-1592.49
15370.0,United Kingdom,2360.55
15372.0,United Kingdom,2007.3999999999999
15373.0,United Kingdom,2213.11
15374.0,United Kingdom,168.0
15376.0,United Kingdom,1221.56
15379.0,United Kingdom,3631.8900000000003
15380.0,United Kingdom,1682.3600000000001
15381.0,United Kingdom,596.85
15382.0,United Kingdom,5927.86
15384.0,United Kingdom,635.76
15385.0,United Kingdom,316.88
15386.0,United Kingdom,394.14
15388.0,Canada,140.54
15389.0,United Kingdom,500.0
15392.0,United Kingdom,1515.73
15393.0,United Kingdom,231.86
15394.0,United Kingdom,2183.54
15395.0,United Kingdom,107.45
15396.0,United Kingdom,288.18
15397.0,United Kingdom,94.0
15398.0,United Kingdom,1339.63
15399.0,United Kingdom,815.77
15400.0,United Kingdom,666.7
15402.0,United Kingdom,626.77
15405.0,United Kingdom,349.1
15406.0,United Kingdom,426.61
15407.0,United Kingdom,1046.74
15408.0,United Kingdom,267.18
15410.0,United Kingdom,3450.84
15411.0,United Kingdom,1336.43
15412.0,United Kingdom,190.53
15414.0,United Kingdom,774.9000000000001
15415.0,United Kingdom,559.61
15416.0,United Kingdom,3974.37
15417.0,United Kingdom,508.8
15419.0,United Kingdom,135.86
15421.0,United Kingdom,950.36
15422.0,United Kingdom,97.7
15423.0,United Kingdom,43.5
15424.0,United Kingdom,383.34
15426.0,United Kingdom,1386.58
15427.0,United Kingdom,1430.54
15428.0,United Kingdom,93.78
15429.0,United Kingdom,364.90000000000003
15432.0,United Kingdom,171.19
15433.0,United Kingdom,417.87
15434.0,United Kingdom,997.48
15435.0,United Kingdom,149.29
15436.0,United Kingdom,1067.75
15437.0,United Kingdom,200.16
15438.0,United Kingdom,156.57999999999998
15440.0,United Kingdom,383.68
15442.0,United Kingdom,594.0
15443.0,United Kingdom,3188.84
15444.0,United Kingdom,1411.21
15445.0,United Kingdom,113.5
15447.0,United Kingdom,155.17
15448.0,United Kingdom,494.64
15449.0,United Kingdom,971.22
15450.0,United Kingdom,429.84
15452.0,United Kingdom,528.48
15453.0,United Kingdom,1371.77
15454.0,United Kingdom,179.1
15456.0,United Kingdom,434.59000000000003
15457.0,United Kingdom,237.07
15458.0,United Kingdom,161.64
15460.0,United Kingdom,214.26
15462.0,United Kingdom,234.6
15463.0,United Kingdom,126.14
15464.0,United Kingdom,1044.65
15465.0,United Kingdom,6945.0199999999995
15466.0,United Kingdom,334.53
15467.0,United Kingdom,511.88
15468.0,United Kingdom,438.46
15469.0,United Kingdom,504.5
15471.0,United Kingdom,454.48
15472.0,United Kingdom,371.56
15473.0,United Kingdom,1465.2
15475.0,United Kingdom,454.10999999999996
15478.0,United Kingdom,1399.92
15480.0,Malta,905.5
15482.0,United Kingdom,6393.52
15483.0,United Kingdom,225.26
15484.0,United Kingdom,3559.21
15485.0,United Kingdom,2564.5
15488.0,United Kingdom,91.32000000000001
15489.0,United Kingdom,1090.03
15491.0,United Kingdom,3090.85
15492.0,United Kingdom,659.4599999999999
15493.0,United Kingdom,1918.86
15494.0,United Kingdom,1280.58
15497.0,United Kingdom,1259.7
15498.0,United Kingdom,12396.46
15500.0,United Kingdom,1131.56
15502.0,United Kingdom,5541.46
15503.0,United Kingdom,141.04
15504.0,United Kingdom,52.83
15505.0,United Kingdom,3497.14
15506.0,United Kingdom,972.08
15507.0,United Kingdom,475.86
15508.0,United Kingdom,1000.27
15510.0,United Kingdom,250.0
15511.0,United Kingdom,900.53
15512.0,United Kingdom,121.0
15513.0,United Kingdom,14520.08
15514.0,United Kingdom,2907.45
15516.0,United Kingdom,62.43
15517.0,United Kingdom,267.03
15518.0,United Kingdom,1890.99
15520.0,United Kingdom,343.5
15521.0,United Kingdom,2574.65
15522.0,United Kingdom,397.99
15523.0,United Kingdom,412.01000000000005
15524.0,United Kingdom,440.0
15525.0,United Kingdom,719.47
15526.0,United Kingdom,148.44
15527.0,United Kingdom,2347.57
15528.0,United Kingdom,229.33
15529.0,United Kingdom,3935.15
15530.0,United Kingdom,1497.31
15531.0,United Kingdom,1972.39
15532.0,United Kingdom,1500.88
15533.0,United Kingdom,746.92
15535.0,United Kingdom,426.4
15537.0,United Kingdom,110.92
15539.0,United Kingdom,538.46
15540.0,United Kingdom,213.3
15541.0,United Kingdom,85.13000000000001
15543.0,United Kingdom,127.86
15544.0,United Kingdom,3542.51
15545.0,United Kingdom,288.96999999999997
15547.0,United Kingdom,4910.6
15549.0,United Kingdom,1643.96
15550.0,United Kingdom,575.63
15551.0,United Kingdom,436.06
15552.0,United Kingdom,90.12
15553.0,United Kingdom,428.93
15554.0,United Kingdom,217.2
15555.0,United Kingdom,4747.89
15556.0,United Kingdom,279.77
15557.0,United Kingdom,468.91
15561.0,United Kingdom,722.74
15562.0,United Kingdom,134.55
15563.0,United Kingdom,1319.69
15565.0,United Kingdom,173.16
15567.0,United Kingdom,186.01
15568.0,United Kingdom,758.29
15569.0,United Kingdom,1375.71
15570.0,United Kingdom,4093.27
15571.0,United Kingdom,650.4300000000001
15572.0,United Kingdom,2533.42
15573.0,United Kingdom,591.1899999999999
15574.0,United Kingdom,675.64
15576.0,United Kingdom,921.37
15577.0,United Kingdom,258.88
15578.0,United Kingdom,127.1
15579.0,United Kingdom,327.6
15581.0,United Kingdom,3425.77
15582.0,United Kingdom,682.9100000000001
15584.0,United Kingdom,718.36
15585.0,United Kingdom,455.3
15587.0,United Kingdom,913.6800000000001
15589.0,United Kingdom,456.58
15590.0,United Kingdom,-30.19
15592.0,United Kingdom,388.58
15593.0,United Kingdom,199.8
15594.0,United Kingdom,1767.53
15596.0,United Kingdom,1343.34
15597.0,United Kingdom,315.71999999999997
15598.0,United Kingdom,235.68
15599.0,United Kingdom,761.74
15601.0,United Kingdom,6745.36
15602.0,United Kingdom,1083.63
15603.0,United Kingdom,48.480000000000004
15604.0,United Kingdom,216.39
15605.0,United Kingdom,1198.23
15606.0,United Kingdom,2422.64
15607.0,United Kingdom,104.76
15608.0,United Kingdom,1093.68
15609.0,United Kingdom,270.03000000000003
15610.0,United Kingdom,112.46000000000001
15611.0,United Kingdom,1568.39
15612.0,United Kingdom,195.15
15615.0,United Kingdom,10360.04
15618.0,United Kingdom,747.031
15619.0,United Kingdom,336.40000000000003
15620.0,United Kingdom,1524.4
15621.0,United Kingdom,1158.77
15622.0,United Kingdom,3224.53
15623.0,United Kingdom,301.03
15624.0,United Kingdom,588.13
15625.0,United Kingdom,1504.56
15626.0,United Kingdom,675.8
15628.0,United Kingdom,2865.64
15630.0,United Kingdom,1180.4
15632.0,United Kingdom,3147.31
15634.0,United Kingdom,243.55
15636.0,United Kingdom,724.76
15637.0,United Kingdom,223.36
15638.0,United Kingdom,-94.0
15639.0,United Kingdom,425.32
15640.0,United Kingdom,12336.74
15641.0,United Kingdom,1878.8
15643.0,United Kingdom,647.4
15644.0,United Kingdom,803.54
15645.0,United Kingdom,612.01
15646.0,United Kingdom,425.14000000000004
15648.0,United Kingdom,582.0500000000001
15649.0,United Kingdom,816.0
15651.0,United Kingdom,646.3
15652.0,United Kingdom,337.74
15653.0,United Kingdom,877.4399999999999
15654.0,United Kingdom,922.53
15655.0,United Kingdom,511.32
15656.0,United Kingdom,748.5
15657.0,United Kingdom,30.0
15658.0,United Kingdom,958.9
15659.0,United Kingdom,306.45
15660.0,United Kingdom,1552.01
15661.0,United Kingdom,309.8
15663.0,United Kingdom,138.14
15664.0,United Kingdom,358.63
15665.0,United Kingdom,2222.21
15667.0,United Kingdom,301.32
15668.0,United Kingdom,76.32000000000001
15669.0,United Kingdom,677.69
15670.0,United Kingdom,173.05
15671.0,United Kingdom,2635.4900000000002
15673.0,United Kingdom,2726.23
15674.0,United Kingdom,1744.02
15675.0,United Kingdom,323.69
15676.0,United Kingdom,3324.09
15677.0,United Kingdom,657.23
15678.0,United Kingdom,352.7
15679.0,United Kingdom,781.28
15680.0,United Kingdom,1333.68
15681.0,United Kingdom,946.36
15683.0,United Kingdom,193.75
15687.0,United Kingdom,2981.5
15689.0,United Kingdom,254.1
15690.0,United Kingdom,239.76
15691.0,United Kingdom,136.8
15692.0,United Kingdom,191.04
15694.0,United Kingdom,6423.6
15695.0,United Kingdom,409.98
15696.0,United Kingdom,2619.11
15699.0,United Kingdom,309.65
15700.0,United Kingdom,664.03
15701.0,United Kingdom,1529.0
15703.0,United Kingdom,211.5
15704.0,United Kingdom,2293.62
15705.0,United Kingdom,143.1
15706.0,United Kingdom,1001.8100000000001
15707.0,United Kingdom,916.98
15708.0,United Kingdom,3200.73
15709.0,United Kingdom,133.25
15712.0,United Kingdom,1072.3600000000001
15713.0,United Kingdom,346.75
15714.0,United Kingdom,330.03000000000003
15716.0,United Kingdom,1101.1100000000001
15717.0,United Kingdom,150.3
15719.0,United Kingdom,5028.42
15720.0,United Kingdom,598.73
15721.0,United Kingdom,471.40000000000003
15722.0,United Kingdom,2169.86
15723.0,United Kingdom,190.7
15724.0,United Kingdom,212.3
15725.0,United Kingdom,415.25
15727.0,United Kingdom,5159.06
15728.0,United Kingdom,-134.8
15729.0,United Kingdom,62.0
15730.0,United Kingdom,1108.38
15732.0,United Kingdom,294.12
15733.0,United Kingdom,162.3
15734.0,United Kingdom,1339.45
15737.0,United Kingdom,1121.21
15738.0,United Kingdom,4788.77
15739.0,United Kingdom,449.12
15740.0,United Kingdom,154.88
15743.0,United Kingdom,775.96
15744.0,United Kingdom,34.8
15745.0,United Kingdom,1071.24
15746.0,United Kingdom,182.96
15747.0,United Kingdom,946.64
15748.0,United Kingdom,144.36
15749.0,United Kingdom,21535.9
15750.0,United Kingdom,2448.8
15752.0,United Kingdom,2618.15
15753.0,United Kingdom,79.2
15754.0,United Kingdom,455.67
15755.0,United Kingdom,2318.88
15756.0,United Kingdom,528.01
15757.0,United Kingdom,714.42
15758.0,United Kingdom,205.25
15759.0,United Kingdom,253.04
15762.0,United Kingdom,583.75
15763.0,United Kingdom,1048.67
15764.0,United Kingdom,3245.47
15766.0,United Kingdom,315.06
15768.0,United Kingdom,581.8299999999999
15769.0,United Kingdom,51823.72
15773.0,United Kingdom,635.6800000000001
15774.0,United Kingdom,270.8
15775.0,United Kingdom,104.9
15776.0,United Kingdom,241.62
15777.0,United Kingdom,1021.61
15780.0,United Kingdom,475.28000000000003
15781.0,United Kingdom,333.56
15782.0,United Kingdom,2593.94
15783.0,United Kingdom,246.3
15785.0,United Kingdom,2303.75
15786.0,United Kingdom,4821.0
15787.0,United Kingdom,933.26
15789.0,United Kingdom,351.3
15790.0,United Kingdom,218.75
